Time,Train accuracy,Test accuracy,Kendall's tau,General seed,A train seed,Model seed,D train seed,Learn seed,A test seed,Initial model seed,SA seed,N_tr,N_te,M,K_o,K_e,N_bc,Method,Model,Gamma,Non dictator,Lexicographic order,Profiles number,Max profiles number,T0,Alpha,L,Tf,Max time,Max iter,Max iter non improving,Seed,A train seed,Model seed,D train seed,Learn seed,A test seed29.64218807220459,0.83,0.776296,0.6067690749328519,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,500,500,7,1,1,100,SA,SRMP,None,None,None,None,None,0.04,0.99,1,0.001,None,None,None,3,None,None,None,None,None
27.23558759689331,0.74,0.635056,0.36665368894147315,1,1835504127,1731038949,1320224556,2330041505,321059914,3497704732,1346483305,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,1,None,None,None,None,None
27.17631459236145,0.8666666666666667,0.762704,0.6184589779715818,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,2,None,None,None,None,None
27.214675426483154,0.9366666666666666,0.864704,0.7373494116633461,9,3225285948,4275914066,3437245833,3830414042,2607653292,2032045685,2765957027,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,9,None,None,None,None,None
27.257150173187256,0.9,0.84012,0.7301133169847044,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,6,None,None,None,None,None
27.219329595565796,0.96,0.926808,0.8736529677376131,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,3,None,None,None,None,None
28.616620540618896,0.9,0.80348,0.6956903544549818,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,500,500,7,1,1,100,SA,SRMP,None,None,None,None,None,0.04,0.99,1,0.001,None,None,None,5,None,None,None,None,None
26.98234224319458,0.8566666666666667,0.757952,0.5888921995741958,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,5,None,None,None,None,None
27.288859367370605,0.91,0.868008,0.7402339671239075,0,2968811710,3677149159,745650761,2884920346,2642120001,2590541744,117660781,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,0,None,None,None,None,None
27.11109447479248,0.69,0.62796,0.4602449454710019,7,2083679832,3939563265,4185785210,142198000,1732601695,4133267586,504444300,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,7,None,None,None,None,None
27.797836780548096,0.8533333333333334,0.770848,0.5927649405411336,8,765685289,1246540596,3005840041,525486922,3464355207,684408822,460094253,500,500,7,1,1,300,SA,SRMP,None,None,None,None,None,0.01,0.99,1,0.0003,None,None,None,8,None,None,None,None,None
