Time,Train accuracy,Test accuracy,Kendall's tau,General seed,A train seed,Model seed,D train seed,Learn seed,A test seed,Initial model seed,SA seed,N_tr,N_te,M,K_o,K_e,N_bc,Method,Model,Gamma,Non dictator,Lexicographic order,Profiles number,Max profiles number,T0,Alpha,L,Tf,Max time,Max iter,Max iter non improving,Seed,A train seed,Model seed,D train seed,Learn seed,A test seed
25.707294464111328,0.7,0.5533333333333333,0.2929152325176055,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,3,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
29.218517303466797,0.85,0.68,0.442870756089881,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,3,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
25.004428386688232,1.0,0.6,0.26257545381445874,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,10,10,7,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
28.61855721473694,0.6333333333333333,0.4866666666666667,0.25434218686568844,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,5,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
29.825702905654907,0.8,0.8,0.5555555555555555,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,10,10,5,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
32.38099718093872,1.0,0.66,0.3588865097870851,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,5,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
36.53350067138672,0.7,0.59125,0.3815801919295084,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,3,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
40.58807373046875,0.85,0.545,0.21113576971468392,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,3,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
40.921950340270996,0.9,0.44,0.03554093266554554,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,7,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
40.94034242630005,0.9,0.6325,0.3876830554214901,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,5,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
44.939687967300415,0.62,0.4776,0.35997427422597117,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,3,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
45.355929374694824,0.7333333333333333,0.5488888888888889,0.2993817275338885,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,3,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
48.62277579307556,0.8,0.5577777777777778,0.32783064256040173,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,7,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
47.25485563278198,0.7,0.645,0.2585760979683656,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,5,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
51.61709976196289,0.7333333333333333,0.5777777777777777,0.21309496672525616,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,5,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
52.99456524848938,0.9,0.6,0.13483997249264842,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,10,10,7,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
53.951584577560425,0.6,0.4792,0.28968531931719915,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,5,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
55.0657525062561,0.95,0.525,0.12313775728090237,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,7,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
58.929301023483276,0.7,0.54625,0.3740173485312935,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,7,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
59.49789118766785,0.85,0.56,0.15903846416105372,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,20,20,7,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
62.93133592605591,0.7666666666666667,0.5288888888888889,0.1399921065463529,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,3,10,3,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
65.49805188179016,0.82,0.54,0.2658473384575452,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,7,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
64.68711996078491,0.7,0.555,0.33100406799143667,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,3,10,2,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
64.73995351791382,0.6166666666666667,0.5233333333333333,0.41504545276308313,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,3,10,1,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
67.42229795455933,0.8,0.5422222222222223,0.19184839749787994,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,7,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
68.97839164733887,0.75,0.58125,0.2403648338357207,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,5,10,2,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
68.65944862365723,0.6166666666666667,0.6122222222222222,0.4316277624194647,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,5,10,1,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
74.00141739845276,0.8333333333333334,0.6266666666666667,0.25613275943854075,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,5,10,3,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
75.23776602745056,0.6333333333333333,0.5538888888888889,0.3275224986663217,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,7,10,1,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
76.42822003364563,0.6428571428571429,0.4791836734693877,0.22672251186776193,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,5,10,1,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
82.02092051506042,0.74,0.5032,0.1759114551424448,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,3,10,2,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
80.10934853553772,0.6428571428571429,0.5546938775510204,0.5063078179302024,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,3,10,1,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
82.5461196899414,0.55,0.4825,0.3715548216803586,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,3,10,1,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
84.71178007125854,0.6666666666666666,0.58,0.1915664624598755,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,30,30,7,10,3,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
86.93728756904602,0.625,0.58,0.33701887162614824,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,3,10,3,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
83.79214310646057,0.68,0.6112,0.27058173881175007,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,5,10,2,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
89.87727117538452,0.75,0.595,0.320164910680954,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,7,10,2,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
94.8767077922821,0.8142857142857143,0.6306122448979592,0.40473134605282923,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,7,10,1,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
97.22348165512085,0.7625,0.5428125,0.2985443699655757,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,5,10,1,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
99.7637586593628,0.5333333333333333,0.5602469135802469,0.46199533085435984,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,3,10,1,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
104.77694249153137,0.75,0.6375,0.29619728115952637,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,5,10,3,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
107.52902913093567,0.8,0.6,0.23856398237329052,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,7,10,2,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
109.83978867530823,0.6333333333333333,0.4872222222222222,0.3050283761182163,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,3,10,2,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
115.77736949920654,0.825,0.6575,0.3471668682064233,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,40,40,7,10,3,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
114.43212938308716,0.7333333333333333,0.6166666666666667,0.30248429712232033,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,5,10,2,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
114.62579941749573,0.75,0.600625,0.39757374895953623,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,7,10,1,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
118.27835321426392,0.82,0.5848,0.2547026418782443,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,3,10,3,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
120.78176069259644,0.64,0.5968,0.24158865400814356,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,5,10,3,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
120.06968951225281,0.7333333333333333,0.6438888888888888,0.3981781790945107,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,7,10,2,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
123.08955597877502,0.7444444444444445,0.5575308641975308,0.32397949692575795,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,5,10,1,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
120.82057404518127,0.6111111111111112,0.5730864197530864,0.3720749658865096,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,7,10,1,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
126.88574528694153,0.66,0.5682,0.3480035273141045,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,5,10,1,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
126.73024916648865,0.62,0.5766,0.49876223511584644,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,3,10,1,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
131.52540588378906,0.78,0.6584,0.33335899168827055,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,50,50,7,10,3,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
137.733140707016,0.7714285714285715,0.6648979591836734,0.3828696843338274,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,7,10,2,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
137.286212682724,0.6,0.5751020408163265,0.39571026225368394,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,3,10,2,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
143.59626007080078,0.7,0.6805555555555556,0.4092868476139613,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,5,10,3,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
140.18618297576904,0.68,0.5646,0.3706198747056623,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,7,10,1,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
143.83039474487305,0.6428571428571429,0.6404081632653061,0.35752165315760925,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,5,10,2,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
148.641991853714,0.6666666666666666,0.6194444444444445,0.3783401605870486,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,3,10,3,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
156.40719771385193,0.6625,0.574375,0.45218873611887317,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,3,10,2,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
160.41636180877686,0.7333333333333333,0.6738888888888889,0.3695551208799566,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,60,60,7,10,3,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
163.3111605644226,0.7875,0.63125,0.33365576085164805,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,5,10,2,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
173.92806839942932,0.6666666666666666,0.6076543209876544,0.4681293182669537,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,3,10,2,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
178.630619764328,0.75,0.6753125,0.4014212865875938,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,7,10,2,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
180.91893100738525,0.6428571428571429,0.5828571428571429,0.4120845769010901,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,3,10,3,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
185.94955706596375,0.7571428571428571,0.6555102040816326,0.37573320991777426,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,5,10,3,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
195.05219912528992,0.7,0.6671604938271605,0.40716282087682837,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,5,10,2,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
196.2212417125702,0.7285714285714285,0.6869387755102041,0.39056136035920946,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,70,70,7,10,3,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
205.16766691207886,0.7222222222222222,0.648641975308642,0.3463152362606032,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,7,10,2,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
210.4418125152588,0.7625,0.605,0.35341845289712326,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,3,10,3,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
211.02638053894043,0.73,0.6586,0.5417979931785432,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,3,10,2,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
212.86663508415222,0.8,0.66,0.36864557927526803,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,5,10,3,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
213.37759041786194,0.74,0.6524,0.3711205448191834,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,5,10,2,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
221.72005677223206,0.75,0.675625,0.3723441652814564,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,80,80,7,10,3,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
222.8532383441925,0.76,0.6806,0.41011623551756676,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,7,10,2,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
238.36939120292664,0.6444444444444445,0.6116049382716049,0.3967047104441154,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,3,10,3,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
249.02698397636414,0.7444444444444445,0.6762962962962963,0.3909060981849907,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,5,10,3,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
261.4810543060303,0.6666666666666666,0.634320987654321,0.28468363986620593,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,90,90,7,10,3,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
279.7842593193054,0.72,0.6552,0.4465573466994734,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,3,10,3,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
286.67428970336914,0.73,0.6278,0.2763833654649367,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,5,10,3,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
293.1819269657135,0.73,0.6774,0.37299036195650576,2,2834126987,2358157858,1860244682,1437227251,2713982418,519762043,2353485824,100,100,7,10,3,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,2,None,None,None,None,None
0.047838687896728516,1.0,0.74,0.47739603762933147,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,3,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
5.751262903213501,1.0,0.54,0.23537960143467365,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,3,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
5.865041732788086,1.0,0.76,0.5813953488372093,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,3,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
4.851450204849243,1.0,0.72,0.5803810000880094,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,5,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
6.717306852340698,1.0,0.76,0.5820252464746485,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,5,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
12.06174898147583,1.0,0.86,0.6888888888888888,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,5,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
16.966389179229736,1.0,0.445,0.12351327916330296,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,5,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
16.89469838142395,0.9,0.525,0.49352496454152556,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,3,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
24.034127235412598,0.8,0.5933333333333334,0.36187343222787294,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,30,30,3,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
24.153334856033325,1.0,0.82,0.6,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,7,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
27.990657806396484,0.8,0.695,0.5492155319496703,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,3,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
28.28201699256897,1.0,0.82,0.6900655593423543,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,7,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
29.8629207611084,0.8333333333333334,0.7311111111111112,0.687686587987754,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,30,30,5,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
35.06963396072388,0.9,0.6,0.3509574552358646,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,5,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
34.956159830093384,0.825,0.59875,0.4467868243334904,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,40,40,3,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
40.68324685096741,0.7333333333333333,0.6377777777777778,0.4573937838176219,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,30,30,3,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
41.14411115646362,0.85,0.695,0.43848948413768496,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,3,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
39.54063820838928,0.9,0.69,0.4855110289197771,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,7,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
40.70349311828613,0.9,0.68,0.3680349649825889,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,10,10,7,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
39.83728623390198,0.825,0.6325,0.4109973431785478,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,40,40,5,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
46.59674382209778,0.8,0.6133333333333333,0.36100590424598966,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,30,30,7,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
47.11663317680359,0.78,0.6296,0.43450539106482156,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,50,50,3,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
47.428526639938354,0.8,0.7422222222222222,0.5308390506426913,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,30,30,5,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
47.59327840805054,0.95,0.675,0.32190085665449597,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,5,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
50.446239709854126,0.95,0.685,0.4001461721225476,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,7,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
52.827373027801514,0.72,0.6384,0.4014343381709864,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,50,50,5,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
56.243847608566284,1.0,0.785,0.5883110060307675,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,20,20,7,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
58.69348907470703,0.8,0.57125,0.28538535824790967,3,1576890651,2902887791,607385081,2997055210,20691373,128796932,3481790208,40,40,7,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,3,None,None,None,None,None
